Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,IsFerien,IsFeiertag,Produktname,Niederschlag
2013-12-30,6,40.86384615436,0,4,4.75,11,10,1,0,Saisonbrot,NA
2013-11-27,2,249.98388856265,0,8,7.3125,12,61,0,0,Broetchen,Regen
2013-08-28,1,108.876991442649,0,0,21.3,7,NA,0,0,Brot,NA
2015-09-29,5,243.885310409177,0,2,15.625,9,0,0,0,Kuchen,NA
2014-11-06,1,138.399464430445,0,5,8.875,10,0,0,0,Brot,NA
2019-02-12,1,113.729672561074,0,4,5.225,12,20,NA,0,Brot,NA
2015-09-08,1,101.974900564771,0,2,17.5,9,0,0,0,Brot,NA
2018-11-20,4,99.4708412726346,0,7,4.725,16,NA,0,0,Konditorei,NA
2017-06-04,1,71.186698283748,0,5,17.125,14,61,0,1,Brot,Regen
2016-09-05,4,86.1298167903769,0,0,19.125,12,0,0,0,Konditorei,NA
2015-05-07,5,211.802247435479,0,6,12,16,21,0,0,Kuchen,NA
2014-01-18,3,120.949485978232,0,7,5.8875,8,61,0,0,Croissant,Regen
2016-12-02,6,120.419034503586,0,0,3.625,8,0,0,0,Saisonbrot,NA
2016-05-27,3,155.749888701697,0,4,15.875,9,61,0,0,Croissant,Regen
2015-02-27,4,90.6234358309477,0,7,4.5,9,61,0,0,Konditorei,Regen
2018-11-13,2,248.70927767919,0,7,10.325,9,61,0,0,Broetchen,Regen
2014-04-30,3,154.434645162314,0,3,18,8,NA,1,0,Croissant,NA
2018-12-20,4,55.17717490371,0,7,4.8875,4,53,0,0,Konditorei,Sprühregen
2017-12-02,5,213.255598532005,0,7,0.375,8,61,0,0,Kuchen,Regen
2017-09-16,1,237.243301445744,0,8,11.9125,6,61,0,0,Brot,Regen
2013-07-19,1,161.63511518654,0,3,22.475,16,5,1,0,Brot,NA
2019-05-19,2,526.064609230755,0,4,14.2375,12,10,NA,0,Broetchen,NA
2018-04-24,5,175.701807663398,0,5,12.0875,21,61,0,0,Kuchen,Regen
2015-07-22,3,254.371952847912,0,2,23.75,12,0,1,0,Croissant,NA
2019-03-04,1,127.550159106772,0,6,7.5375,20,61,NA,0,Brot,Regen
2016-03-06,4,89.9769028362655,0,7,4.5,11,10,0,0,Konditorei,NA
2018-12-12,1,64.925063496382,0,7,4.175,12,21,0,0,Brot,NA
2015-11-09,2,266.493884189038,0,5,12,15,21,0,0,Broetchen,NA
2017-01-02,2,363.785766586536,0,3,1.625,8,0,1,0,Broetchen,NA
2018-08-26,1,116.037717397677,0,3,16.9875,12,21,0,0,Brot,NA
2016-12-14,5,151.302391065882,0,7,4.625,6,45,0,0,Kuchen,NA
2013-10-12,2,425.070804590291,0,8,13.025,21,63,1,0,Broetchen,Regen
2016-05-05,5,276.101540361524,0,0,15.125,13,NA,0,1,Kuchen,NA
2019-05-24,2,331.560572616661,0,2,18.4125,17,0,NA,0,Broetchen,NA
2013-07-08,4,49.5000238633042,0,0,22.725,10,5,1,0,Konditorei,NA
2014-07-02,5,276.124132291078,0,6,17.1125,15,NA,0,0,Kuchen,NA
2017-08-08,4,67.058818368455,0,6,23.0625,8,21,1,0,Konditorei,NA
2016-06-25,1,160.675602624552,1,7,18.25,14,95,0,0,Brot,Gewitter
2018-01-19,5,227.629762665163,0,6,1.975,10,73,0,0,Kuchen,Schnee
2017-02-24,5,316.95394111832,0,1,4.125,15,21,0,0,Kuchen,NA
2018-03-26,5,242.926355752525,0,7,5.0375,8,61,0,0,Kuchen,Regen
2015-02-15,2,481.860668097093,0,7,3.125,16,10,0,0,Broetchen,NA
2013-10-26,4,63.040579010536,0,5,16.775,10,21,0,0,Konditorei,NA
2014-08-31,1,136.994199378168,0,7,16.375,8,21,0,0,Brot,NA
2018-07-08,3,301.517746301254,0,0,23,10,5,0,0,Croissant,NA
2015-10-21,1,112.590628824215,0,7,11.25,7,NA,1,0,Brot,NA
2018-03-04,4,96.6996987260264,0,5,-2.3125,10,77,0,0,Konditorei,Schnee
2014-03-27,1,217.595707302914,0,6,5.1,12,NA,0,0,Brot,NA
2014-01-05,2,529.982266493949,0,7,6.1875,11,63,1,0,Broetchen,Regen
2017-04-20,2,379.098895887089,0,7,8.25,12,NA,1,0,Broetchen,NA
2018-01-04,2,277.539447649125,0,6,5.5125,7,61,1,0,Broetchen,Regen
2015-01-17,1,115.086208812258,0,1,4.25,12,21,0,0,Brot,NA
2018-10-04,2,449.683073792551,0,7,14.2625,8,61,1,0,Broetchen,Regen
2017-12-02,1,127.082516714906,0,7,0.375,8,61,0,0,Brot,Regen
2016-09-18,5,355.723154107446,0,7,16.75,15,21,0,0,Kuchen,NA
2019-05-18,3,279.943784675745,0,3,16.4875,13,5,NA,0,Croissant,NA
2013-07-17,1,150.572919592838,0,5,22.5125,8,NA,1,0,Brot,NA
2019-03-10,4,163.299762164358,0,6,6.8875,10,21,NA,0,Konditorei,NA
2014-11-26,2,289.631522698695,0,3,5.625,8,NA,0,0,Broetchen,NA
2015-11-16,3,98.613021347171,0,7,12.25,12,53,0,0,Croissant,Sprühregen
2018-03-19,5,215.890548537278,0,0,2.3,8,5,0,0,Kuchen,NA
2016-07-02,4,88.2706160555416,0,7,15.625,12,61,0,0,Konditorei,Regen
2015-02-26,5,203.846174479151,0,5,6.625,10,0,0,0,Kuchen,NA
2014-07-13,3,273.940757145142,0,7,18.6,10,61,0,0,Croissant,Regen
2017-02-05,4,148.611259758825,0,8,2,10,61,0,0,Konditorei,Regen
2015-10-21,4,75.6840135610605,0,7,11.25,7,NA,1,0,Konditorei,NA
2015-12-03,2,271.393516674893,0,8,9.125,8,61,0,0,Broetchen,Regen
2017-09-20,2,327.316885604123,0,7,14.225,10,61,0,0,Broetchen,Regen
2015-04-09,4,71.4997218186786,0,2,11.875,7,0,1,0,Konditorei,NA
2016-03-26,4,58.5372758928461,0,1,9.75,9,0,1,0,Konditorei,NA
2018-09-30,2,466.751174898265,0,5,13.9625,12,21,0,0,Broetchen,NA
2016-01-22,5,248.098227157249,0,1,-3,7,10,0,0,Kuchen,NA
2016-10-02,2,562.125467854407,0,3,15.75,7,21,0,0,Broetchen,NA
2016-10-12,1,98.0361155623953,0,7,9.75,18,63,0,0,Brot,Regen
2014-05-06,3,113.629663759254,0,7,15.775,9,NA,0,0,Croissant,NA
2018-09-26,3,119.145216080949,0,7,14.2375,16,61,0,0,Croissant,Regen
2014-06-07,2,753.443538177679,0,0,17.9625,8,NA,0,0,Broetchen,NA
2016-12-18,2,565.041664760473,0,7,7,8,0,0,0,Broetchen,NA
2015-09-06,4,97.4301098856599,0,5,17,18,NA,0,0,Konditorei,NA
2014-09-29,1,146.640779180328,0,6,18.125,6,NA,0,0,Brot,NA
2016-10-29,5,233.469252900936,0,4,11.375,16,20,1,0,Kuchen,NA
2018-08-28,2,384.448671899005,0,6,18.6125,9,61,0,0,Broetchen,Regen
2016-12-04,1,70.0253014166919,0,8,4.125,6,NA,0,0,Brot,NA
2017-05-13,4,58.305603187413,0,6,17.875,6,21,0,0,Konditorei,NA
2015-04-13,5,228.441056194565,0,4,8.875,21,61,1,0,Kuchen,Regen
2017-01-22,5,274.515010154733,0,8,1.375,5,10,0,0,Kuchen,NA
2013-11-06,2,273.952220004938,0,4,8.1375,12,63,0,0,Broetchen,Regen
2017-03-04,3,106.326572981857,0,6,9.125,5,5,0,0,Croissant,NA
2015-11-23,4,92.3354324511327,0,4,3.125,8,NA,0,0,Konditorei,NA
2013-09-09,2,331.981293986457,0,8,11.575,11,63,0,0,Broetchen,Regen
2013-09-27,3,102.187864090432,0,5,13.0125,8,21,0,0,Croissant,NA
2015-02-07,4,136.049442310194,0,7,4.125,18,20,0,0,Konditorei,NA
2018-02-12,1,116.368403565942,0,5,1.825,15,75,0,0,Brot,Schnee
2015-08-06,1,205.307474929514,0,1,27.625,6,NA,1,0,Brot,NA
2019-04-12,2,384.630105869215,0,5,5.2125,11,22,NA,0,Broetchen,NA
2014-07-23,3,287.633615174458,0,0,25,14,NA,1,0,Croissant,NA
2013-09-12,4,79.9069125959926,0,6,16.1125,6,61,0,0,Konditorei,Regen
2015-10-31,1,115.50901951675,0,1,11.75,9,10,1,1,Brot,NA
2016-11-03,1,146.232819423347,0,4,5.875,5,NA,0,0,Brot,NA
2014-04-26,2,586.998427577162,0,0,15.45,11,NA,1,0,Broetchen,NA
2014-06-10,1,183.918754774297,0,1,25.7875,9,NA,0,0,Brot,NA
2016-06-02,5,199.261549459602,0,1,21.5,13,NA,0,0,Kuchen,NA
2017-01-24,3,71.6836626592104,0,7,1.875,8,45,0,0,Croissant,NA
2018-05-28,1,157.41929138371,0,2,20.2125,10,5,0,0,Brot,NA
2014-09-10,1,173.546299647139,0,2,18.625,12,NA,0,0,Brot,NA
2016-08-04,4,120.320434087359,0,6,20.375,11,61,1,0,Konditorei,Regen
2014-09-09,5,293.590296834253,0,6,17.125,16,63,0,0,Kuchen,Regen
2017-12-29,1,120.681193840944,0,5,2.8125,11,61,1,0,Brot,Regen
2018-11-09,1,86.8886475280672,0,7,9.3,6,61,0,0,Brot,Regen
2015-11-16,4,67.9860897768266,0,7,12.25,12,53,0,0,Konditorei,Sprühregen
2018-02-21,2,228.861055318971,0,6,2.175,7,22,0,0,Broetchen,NA
2018-10-30,1,117.752441798632,0,7,10.6375,11,20,0,0,Brot,NA
2014-01-24,2,261.219962431997,0,2,-5.1625,13,10,0,0,Broetchen,NA
2015-11-18,5,206.406225416349,0,6,10.75,19,21,0,1,Kuchen,NA
2019-01-25,5,326.653929069067,0,8,-3.3875,6,71,NA,0,Kuchen,Schnee
2017-01-05,1,115.680238055479,0,4,-2.875,15,0,1,0,Brot,NA
2014-08-26,4,64.7300809868511,0,3,17.325,7,NA,0,0,Konditorei,NA
2013-09-26,2,348.862509645868,0,1,12.9875,12,NA,0,0,Broetchen,NA
2018-10-29,4,66.5168358337754,0,7,7.3625,17,21,0,0,Konditorei,NA
2017-10-22,2,404.973329492274,0,7,11.025,7,61,1,0,Broetchen,Regen
2016-07-14,5,247.413234215067,0,7,16.375,12,53,0,0,Kuchen,Sprühregen
2014-05-10,4,104.094163257842,0,7,13.275,12,61,0,0,Konditorei,Regen
2013-11-26,4,57.5784741040714,0,2,2.3125,6,NA,0,0,Konditorei,NA
2017-12-04,5,167.07305419771,0,2,5.3375,12,NA,0,0,Kuchen,NA
2018-08-16,2,602.644576454816,0,3,25.075,9,0,1,0,Broetchen,NA
2017-02-25,3,114.169995993508,0,7,3.375,12,61,0,0,Croissant,Regen
2013-08-25,3,360.817001197227,0,0,21.3875,16,5,0,0,Croissant,NA
2017-05-12,4,68.2309660323106,0,7,12.75,13,61,0,0,Konditorei,Regen
2017-07-14,1,161.336234262394,0,3,19.5,8,NA,0,0,Brot,NA
2014-05-31,3,292.141593675945,0,3,15.9125,15,NA,0,0,Croissant,NA
2017-03-09,5,201.981974396535,0,7,7.375,8,21,0,0,Kuchen,NA
2017-07-11,2,423.994881388252,0,6,19.875,11,95,0,0,Broetchen,Gewitter
2018-05-25,4,52.1670176955289,0,0,19.775,16,5,0,0,Konditorei,NA
2013-12-21,6,98.5535495363417,0,8,6.5625,13,63,0,0,Saisonbrot,Regen
2017-10-13,2,309.8633490044,0,6,14.1625,8,10,0,0,Broetchen,NA
2015-07-02,2,380.075233434005,0,0,27.375,12,NA,0,0,Broetchen,NA
2019-02-11,1,165.093787069938,0,2,5.9375,16,0,NA,0,Brot,NA
2018-05-31,2,365.992856392316,0,0,21.8875,14,5,0,1,Broetchen,NA
2019-02-05,1,155.191494172636,0,7,4.6375,11,61,NA,0,Brot,Regen
2016-12-01,6,81.5257620674089,0,8,8.5,19,61,0,0,Saisonbrot,Regen
2019-06-04,4,68.0764479167414,0,7,16.0625,10,61,NA,0,Konditorei,Regen
2016-08-21,3,259.585275102001,0,4,19.875,9,21,1,0,Croissant,NA
2014-10-30,6,35.9657088065008,0,2,10.625,5,10,0,0,Saisonbrot,NA
2017-12-31,4,44.1758294041723,0,7,8.25,16,63,1,0,Konditorei,Regen
2014-02-11,3,73.9886604663427,0,7,4.925,12,61,0,0,Croissant,Regen
2018-10-06,4,95.4480161948943,0,1,14.3375,6,10,1,0,Konditorei,NA
2017-04-06,3,118.869514113661,0,6,10,17,0,0,0,Croissant,NA
2017-08-08,5,241.398367826028,0,6,23.0625,8,21,1,0,Kuchen,NA
2017-06-23,4,79.9477044026905,1,7,17.25,14,61,0,0,Konditorei,Regen
2014-04-24,2,417.193979627359,0,8,9.175,11,NA,1,0,Broetchen,NA
2013-11-10,5,338.893723228729,0,2,6.9875,12,63,0,0,Kuchen,Regen
2016-11-06,4,90.1088934527147,0,7,6.625,6,61,0,0,Konditorei,Regen
2017-12-03,2,434.563859195436,0,7,5.225,7,61,0,0,Broetchen,Regen
2019-01-03,1,115.105997832778,0,2,0.725,6,NA,NA,0,Brot,NA
2014-12-11,3,86.8158104283075,0,7,4,12,95,0,0,Croissant,Gewitter
2018-11-26,1,175.531432265921,0,7,4.95,12,61,0,0,Brot,Regen
2019-05-22,1,131.607473419429,0,6,12.1,15,61,NA,0,Brot,Regen
2017-01-23,3,75.9711931108962,0,7,1.125,8,10,0,0,Croissant,NA
2018-12-08,1,162.422333850726,0,8,7.475,18,61,0,0,Brot,Regen
2014-10-29,4,55.9060009520091,0,7,8.375,7,20,0,0,Konditorei,NA
2017-07-17,1,158.966094203543,0,6,18.5,12,NA,0,0,Brot,NA
2017-09-20,5,279.232234751958,0,7,14.225,10,61,0,0,Kuchen,Regen
2018-03-07,1,96.383968298997,0,7,1.1875,6,71,0,0,Brot,Schnee
2014-03-22,4,75.7095901700985,0,5,8.85,11,63,0,0,Konditorei,Regen
2016-01-13,1,69.6713814579147,0,8,1.875,14,61,0,0,Brot,Regen
2017-08-04,1,161.585238563032,0,6,19.625,18,21,1,0,Brot,NA
2016-09-03,2,448.508773592816,0,5,19.25,12,21,1,0,Broetchen,NA
2018-12-20,3,81.8361770898553,0,7,4.8875,4,53,0,0,Croissant,Sprühregen
2016-08-12,2,628.540557526445,0,7,18.25,12,61,1,0,Broetchen,Regen
2014-09-04,1,118.732274802375,0,0,20,15,NA,0,0,Brot,NA
2018-04-12,2,264.416254452541,0,5,7.975,19,5,1,0,Broetchen,NA
2015-12-11,1,73.56275671083,0,5,6.125,11,63,0,0,Brot,Regen
2018-04-13,2,294.37042763429,0,6,8.7125,15,61,1,0,Broetchen,Regen
2013-12-01,1,68.0762231823542,0,5,8.6625,20,61,0,0,Brot,Regen
2016-02-20,1,85.2473137621134,0,7,6,12,61,0,0,Brot,Regen
2013-09-16,1,146.760234890658,0,3,13.1375,13,21,0,0,Brot,NA
2017-09-02,5,371.251226256219,0,4,16.525,8,21,1,0,Kuchen,NA
2015-12-19,5,209.443359888322,0,6,11.375,10,0,0,0,Kuchen,NA
2016-09-21,5,247.327301625247,0,3,18.375,10,NA,0,0,Kuchen,NA
2019-04-01,4,55.0805267339221,0,0,8.05,13,5,NA,0,Konditorei,NA
2016-10-25,5,233.037954480734,0,5,9,8,0,1,0,Kuchen,NA
2016-12-10,3,101.293319783939,0,7,9.5,10,61,0,0,Croissant,Regen
2015-07-14,1,130.501224284384,0,3,19.625,9,0,0,0,Brot,NA
2019-05-03,2,310.689146942034,0,6,8.7625,18,21,NA,0,Broetchen,NA
2014-11-02,1,99.288586999622,0,3,15.375,10,21,0,0,Brot,NA
2017-07-10,1,140.641759507657,0,7,17.5,6,61,0,0,Brot,Regen
2016-05-25,3,93.5805022963291,0,7,16.5,6,20,0,0,Croissant,NA
2014-07-12,3,320.066241689833,0,0,20.375,12,NA,0,0,Croissant,NA
2017-06-02,3,108.539694596306,0,0,20.25,9,NA,0,0,Croissant,NA
2019-03-11,2,260.721683543662,0,5,4.075,6,61,NA,0,Broetchen,Regen
2017-03-03,5,233.433296191023,0,2,8.375,10,0,0,0,Kuchen,NA
2018-08-05,2,605.467549328333,0,7,21.3,14,61,1,0,Broetchen,Regen
2014-09-20,5,373.742122406735,0,3,19.375,7,10,0,0,Kuchen,NA
2018-04-10,1,116.487322952139,0,8,5.1625,21,10,1,0,Brot,NA
2014-07-10,3,223.619119116075,0,0,24.757142,18,0,0,0,Croissant,NA
2015-07-09,4,54.2685877298114,0,6,14.375,24,61,0,0,Konditorei,Regen
2019-05-11,3,233.271356519908,0,1,11.525,9,NA,NA,0,Croissant,NA
2017-10-08,1,86.952830438685,0,0,12.025,12,5,0,0,Brot,NA
2014-06-30,4,79.3880324911908,0,3,18.3375,12,NA,0,0,Konditorei,NA
2013-07-13,1,141.233309883732,0,1,20.125,12,NA,1,0,Brot,NA
2013-10-31,6,16.8022951787266,0,5,11.1625,13,21,0,1,Saisonbrot,NA
2016-12-08,2,286.690546648509,0,8,8.625,12,10,0,0,Broetchen,NA
2017-08-21,2,515.578324075335,0,7,17.2,15,61,1,0,Broetchen,Regen
2015-05-08,3,108.544660936963,0,2,11.5,11,NA,0,0,Croissant,NA
2015-06-06,3,251.617849812226,0,3,18.5,19,10,0,0,Croissant,NA
2018-04-30,2,426.918397900034,0,7,11.55,10,95,0,0,Broetchen,Gewitter
2015-04-16,2,286.72764708972,0,6,9.375,16,21,1,0,Broetchen,NA
2013-11-14,4,57.5383042189858,0,5,6.9375,9,21,0,0,Konditorei,NA
2019-02-25,4,85.7128195561566,0,0,9.8125,9,21,NA,0,Konditorei,NA
2013-07-16,1,116.821358174215,0,1,21.1875,10,NA,1,0,Brot,NA
2014-10-20,4,71.677546297344,0,6,14.625,18,61,1,0,Konditorei,Regen
2016-05-25,1,114.416569643787,0,7,16.5,6,20,0,0,Brot,NA
2018-07-21,1,184.333715320185,0,0,25.0625,10,0,1,0,Brot,NA
2018-11-04,1,134.048481023522,0,8,8.225,5,10,0,0,Brot,NA
2017-08-11,5,372.782287967599,0,7,16.375,8,61,1,0,Kuchen,Regen
2015-06-14,4,94.7426227820596,0,7,14.375,12,NA,0,0,Konditorei,NA
2014-10-21,5,291.70454422956,0,7,12.5,9,63,1,0,Kuchen,Regen
2016-09-14,5,256.29712162676,0,0,25.25,9,NA,0,0,Kuchen,NA
2014-11-03,5,318.359097251893,0,4,13.75,12,0,0,0,Kuchen,NA
2018-08-30,5,341.947787994962,0,7,15.4625,13,63,0,0,Kuchen,Regen
2015-11-23,1,154.755493939717,0,4,3.125,8,NA,0,0,Brot,NA
2017-12-11,5,162.390126292779,0,8,2.2375,14,61,0,0,Kuchen,Regen
2013-11-18,4,49.8879972007333,0,7,6.65,5,63,0,0,Konditorei,Regen
2017-02-08,3,100.810504587999,0,8,-2,8,77,0,0,Croissant,Schnee
2017-12-23,2,321.143876209997,0,7,7.8,19,61,1,0,Broetchen,Regen
2018-03-26,4,92.1446653918573,0,7,5.0375,8,61,0,0,Konditorei,Regen
2013-11-25,3,73.4033326848311,0,0,3.7,10,NA,0,0,Croissant,NA
2015-01-03,6,27.3325687878665,0,7,4.875,25,69,1,0,Saisonbrot,NA
2015-02-21,1,107.174143505865,0,7,3.875,16,61,0,0,Brot,Regen
2014-12-30,1,171.900364677079,0,7,5.25,9,21,1,0,Brot,NA
2017-01-06,4,72.5514428845978,0,1,-4.25,6,NA,1,0,Konditorei,NA
2017-11-13,6,53.3312998062695,0,2,5.9,9,10,0,0,Saisonbrot,NA
2017-06-05,1,51.613320416559,0,1,20.125,9,0,0,1,Brot,NA
2019-04-17,4,74.7331340425378,0,0,11.6625,14,5,NA,0,Konditorei,NA
2014-04-22,5,238.30390072268,0,3,15.45,10,10,1,0,Kuchen,NA
2016-01-29,4,74.5834935282299,0,7,8.125,17,61,0,0,Konditorei,Regen
2016-06-05,3,204.02382551188,0,0,25.25,9,NA,0,0,Croissant,NA
2014-07-08,3,168.649860088863,0,7,19.6,15,63,0,0,Croissant,Regen
2016-11-10,3,73.253261288051,0,7,4,8,22,0,0,Croissant,NA
2019-04-24,3,187.436089609238,0,2,17.65,10,21,NA,0,Croissant,NA
2017-05-25,5,317.404836481468,0,2,18.875,12,NA,0,1,Kuchen,NA
2013-09-11,3,156.993834222857,0,6,13.9,8,61,0,0,Croissant,Regen
2013-09-07,4,65.0128197234662,0,6,22.7625,7,NA,0,0,Konditorei,NA
2017-10-04,3,134.834527047858,0,NA,NA,NA,NA,0,0,Croissant,NA
2015-09-29,4,81.1052131900459,0,2,15.625,9,0,0,0,Konditorei,NA
2017-06-03,5,341.219951593786,0,7,17.5,5,61,0,0,Kuchen,Regen
2016-04-14,5,203.526804979814,0,6,10,8,0,0,0,Kuchen,NA
2016-12-27,1,132.534941139693,0,6,8.25,21,NA,1,0,Brot,NA
2014-06-10,3,171.161365845674,0,1,25.7875,9,NA,0,0,Croissant,NA
2015-01-02,3,182.12300932264299,0,6,7.75,24,61,1,0,Croissant,Regen
2016-02-13,1,124.492562694277,0,6,2,8,20,0,0,Brot,NA
2014-01-09,1,113.541525918277,0,7,9.6125,16,61,0,0,Brot,Regen
2017-06-08,1,109.25094379784,0,7,14.875,8,61,0,0,Brot,Regen
2013-08-21,5,352.695324198643,0,5,20.125,8,NA,0,0,Kuchen,NA
2016-01-13,5,216.772244614294,0,8,1.875,14,61,0,0,Kuchen,Regen
2017-08-27,1,60.3904195840305,0,4,19.6625,13,21,1,0,Brot,NA
2018-04-27,1,64.0736168057245,0,5,13.0875,8,0,0,0,Brot,NA
2015-12-05,3,88.1907152941989,0,6,9,14,61,0,0,Croissant,Regen
2017-03-21,3,92.1372741343699,0,5,8.75,20,21,0,0,Croissant,NA
2019-03-10,2,518.783888085414,0,6,6.8875,10,21,NA,0,Broetchen,NA
2015-07-28,3,246.812365432227,0,7,17.375,15,63,1,0,Croissant,Regen
2015-11-12,3,114.171847336115,0,2,13.125,17,0,0,0,Croissant,NA
2019-01-18,4,76.5094317243292,0,1,1.2625,7,0,NA,0,Konditorei,NA
2017-01-15,3,128.991720245868,0,5,1.375,10,71,0,0,Croissant,Schnee
2016-02-20,4,213.898160134037,0,7,6,12,61,0,0,Konditorei,Regen
2014-09-25,2,354.840744536323,0,7,14.5,17,61,0,0,Broetchen,Regen
2017-10-08,3,197.551472109883,0,0,12.025,12,5,0,0,Croissant,NA
2018-06-02,1,145.082493830242,0,1,22.8875,10,5,0,0,Brot,NA
2018-05-24,4,27.433725861826,0,0,20.35,15,5,0,0,Konditorei,NA
2014-01-21,5,211.786064330115,0,7,-0.65,7,77,0,0,Kuchen,Schnee
2016-04-21,4,58.4908896568249,0,2,11.625,16,NA,0,0,Konditorei,NA
2015-07-20,3,212.208013890009,0,6,18.375,12,20,1,0,Croissant,NA
2015-12-01,1,82.6707016113753,0,6,6.75,10,21,0,0,Brot,NA
2019-03-13,3,103.51676047235,0,7,5.8,15,63,NA,0,Croissant,Regen
2018-11-30,4,82.3094935963088,0,5,7.8375,8,NA,0,0,Konditorei,NA
2016-05-27,4,65.4248373651271,0,4,15.875,9,61,0,0,Konditorei,Regen
2014-07-18,4,65.1758893086205,0,1,26.05,10,NA,1,0,Konditorei,NA
2018-05-20,5,330.380607140183,0,0,18.9,13,5,0,1,Kuchen,NA
2018-07-07,2,524.024023931459,0,0,20.25,19,5,0,0,Broetchen,NA
2019-01-03,3,160.445663463102,0,2,0.725,6,NA,NA,0,Croissant,NA
2017-06-20,3,181.240683684111,1,0,20.75,12,0,0,0,Croissant,NA
2019-01-06,5,386.359116315288,0,7,3.65,7,61,NA,0,Kuchen,Regen
2015-04-23,2,316.964561244097,0,1,13.625,12,NA,0,0,Broetchen,NA
2018-08-19,3,371.77798881953,0,7,21.3875,10,NA,0,0,Croissant,NA
2014-03-06,3,110.011978248391,0,3,8.925,9,10,0,0,Croissant,NA
2019-04-27,3,273.718701204716,0,5,16.2125,13,0,NA,0,Croissant,NA
2014-12-21,4,91.0345897314189,0,6,6.625,14,21,0,0,Konditorei,NA
2014-04-02,4,61.0392736386212,0,2,12.45,8,10,0,0,Konditorei,NA
2017-03-25,1,97.8900868337535,0,3,9.875,12,0,0,0,Brot,NA
2015-08-27,4,76.475641716123,0,6,18.125,12,61,1,0,Konditorei,Regen
2016-05-30,1,134.578807812252,0,4,20.25,17,0,0,0,Brot,NA
2016-01-24,2,387.324227337581,0,7,5.125,7,10,0,0,Broetchen,NA
2017-11-09,4,85.9012447876685,0,6,8.55,9,10,0,0,Konditorei,NA
2016-09-04,2,504.632657854187,0,6,19.25,8,61,0,0,Broetchen,Regen
2017-07-07,3,192.727972707754,0,5,20.625,7,61,0,0,Croissant,Regen
2018-10-01,4,110.285889661882,0,5,11.1625,12,21,1,0,Konditorei,NA
2017-02-21,5,216.340216270472,0,6,7.625,18,NA,0,0,Kuchen,NA
2017-04-07,5,208.319733804666,0,6,11.125,18,20,1,0,Kuchen,NA
2013-11-23,4,91.899653481564,0,3,4.9125,6,NA,0,0,Konditorei,NA
2015-07-21,4,84.9804801228085,0,3,21.375,16,0,1,0,Konditorei,NA
2015-06-27,3,274.594255311076,1,7,19.375,16,61,0,0,Croissant,Regen
2018-07-04,1,109.364720126691,0,5,19.7,9,NA,0,0,Brot,NA
2019-01-23,1,121.527282454696,0,4,-3.075,7,10,NA,0,Brot,NA
2017-11-03,1,117.326070326731,0,NA,9.4375,7,NA,0,0,Brot,NA
2019-03-23,5,238.367573213214,0,6,10.2625,15,10,NA,0,Kuchen,NA
2017-10-11,4,90.6871368907518,0,7,14.6375,12,63,0,0,Konditorei,Regen
2016-07-01,2,359.955266934243,0,8,19.25,7,63,0,0,Broetchen,Regen
2015-12-14,6,54.7394699245604,0,7,3.625,6,21,0,0,Saisonbrot,NA
2016-12-01,3,85.9494985489893,0,8,8.5,19,61,0,0,Croissant,Regen
2014-10-25,3,247.12995265692,0,7,12.125,7,61,1,0,Croissant,Regen
2018-12-20,6,74.4906601714474,0,7,4.8875,4,53,0,0,Saisonbrot,Sprühregen
2018-01-20,3,86.0376499500436,0,8,1.75,7,61,0,0,Croissant,Regen
2018-08-11,1,168.158392923536,0,6,15.5,13,61,1,0,Brot,Regen
2014-07-04,5,237.179690906075,0,0,26.9375,10,NA,0,0,Kuchen,NA
2018-10-08,1,193.801418644681,0,5,13.0625,10,NA,1,0,Brot,NA
2015-08-21,3,279.310643727765,0,1,22.875,7,0,1,0,Croissant,NA
2017-11-09,5,186.82204280255,0,6,8.55,9,10,0,0,Kuchen,NA
2017-01-29,1,30.3865291347707,0,7,4.75,8,61,0,0,Brot,Regen
2017-02-07,5,250.869064544005,0,7,0,12,77,0,0,Kuchen,Schnee
2013-07-03,1,111.885593514353,0,7,21.075,6,61,1,0,Brot,Regen
2018-03-09,3,97.9229466419983,0,7,4.45,13,61,0,0,Croissant,Regen
2015-09-01,5,296.009442328884,0,8,17.625,12,61,0,0,Kuchen,Regen
2018-08-08,1,122.981555707127,0,4,28.15,10,NA,1,0,Brot,NA
2018-09-23,5,250.377966509288,0,6,11.65,6,61,0,0,Kuchen,Regen
2015-11-21,6,56.1396352068277,0,7,4.5,15,63,0,0,Saisonbrot,Regen
2016-04-12,5,192.217013566236,0,6,8,9,61,0,0,Kuchen,Regen
2016-01-30,1,90.1685996751073,0,7,6.625,17,65,0,0,Brot,Regen
2015-02-11,2,283.832157618276,0,8,4,5,NA,0,0,Broetchen,NA
2018-11-28,1,114.466032757839,0,3,1.5,10,5,0,0,Brot,NA
2018-12-24,1,222.886757282318,0,7,2.5,10,22,1,0,Brot,NA
2017-05-05,2,285.806850844963,0,7,8.25,15,61,0,0,Broetchen,Regen
2017-09-22,2,333.5839216348,0,1,15.5875,8,0,0,0,Broetchen,NA
2014-02-28,4,69.1088225459759,0,7,6.1875,6,61,0,0,Konditorei,Regen
2014-10-14,4,94.2003510325564,0,6,14,5,61,1,0,Konditorei,Regen
